timestamp,machineId,stationId,tempC,vibration,cycleTime,batchId,qcResult,reworkCode
2026-05-05T15:30:00,M02,S2,83.1,0.72,1982,B005,PASS,
2026-05-05T16:00:00,M02,S2,80.4,0.51,1323,B005,PASS,
2026-05-05T16:30:00,M02,S2,61.3,1.14,1520,B005,FAIL,CALIBRATION
2026-05-05T17:00:00,M02,S2,74.4,0.5,1360,B005,PASS,
2026-05-05T17:30:00,M02,S2,61.6,0.87,1973,B005,PASS,
2026-05-05T18:00:00,M02,S2,73.0,0.22,1794,B005,PASS,
2026-05-05T18:30:00,M02,S2,71.9,0.44,1968,B005,PASS,
2026-05-05T19:00:00,M02,S2,80.7,0.89,1154,B005,PASS,
2026-05-05T19:30:00,M02,S2,67.5,0.7,1685,B005,PASS,
2026-05-05T20:00:00,M02,S2,89.1,0.96,1060,B005,PASS,
2026-05-05T20:30:00,M02,S2,64.6,0.74,1107,B005,PASS,
2026-05-05T21:00:00,M02,S2,74.6,0.52,1558,B005,PASS,
2026-05-05T21:30:00,M02,S2,70.4,1.09,1733,B005,FAIL,ALIGNMENT
2026-05-05T22:00:00,M02,S2,80.7,0.56,1134,B005,PASS,
2026-05-05T22:30:00,M02,S2,74.6,0.64,1294,B005,PASS,
2026-05-05T23:00:00,M02,S2,80.9,0.39,1186,B005,PASS,
2026-05-05T23:30:00,M02,S2,82.0,0.48,1831,B005,PASS,
2026-05-05T00:00:00,M03,S3,76.6,0.27,1155,B005,PASS,
2026-05-05T00:30:00,M03,S3,68.9,0.46,1367,B005,PASS,
2026-05-05T01:00:00,M03,S3,60.0,0.84,1379,B005,FAIL,ALIGNMENT
2026-05-05T01:30:00,M03,S3,78.6,0.56,1620,B005,PASS,
2026-05-05T02:00:00,M03,S3,61.9,1.17,1819,B005,FAIL,TOOLING
2026-05-05T02:30:00,M03,S3,75.7,0.7,1551,B005,PASS,
2026-05-05T03:00:00,M03,S3,69.7,0.84,1110,B005,PASS,
2026-05-05T03:30:00,M03,S3,62.0,1.04,1129,B005,PASS,
2026-05-05T04:00:00,M03,S3,66.1,0.69,1098,B005,PASS,
2026-05-05T04:30:00,M03,S3,77.1,1.04,1657,B005,FAIL,SENSOR
2026-05-05T05:00:00,M03,S3,78.7,0.79,1049,B005,PASS,
2026-05-05T05:30:00,M03,S3,66.6,0.92,1013,B005,PASS,
2026-05-05T06:00:00,M03,S3,79.7,1.13,1832,B005,FAIL,MATERIAL
2026-05-05T06:30:00,M03,S3,84.0,0.26,1558,B005,PASS,
2026-05-05T07:00:00,M03,S3,72.5,0.57,1708,B005,PASS,
2026-05-05T07:30:00,M03,S3,68.0,0.24,1070,B005,PASS,
2026-05-05T08:00:00,M03,S3,69.1,1.14,1960,B005,FAIL,ALIGNMENT
2026-05-05T08:30:00,M03,S3,63.0,0.43,1385,B005,PASS,
2026-05-05T09:00:00,M03,S3,65.8,0.86,1570,B005,PASS,
2026-05-05T09:30:00,M03,S3,76.8,0.76,1746,B005,PASS,
2026-05-05T10:00:00,M03,S3,77.3,0.87,1702,B005,PASS,
2026-05-05T10:30:00,M03,S3,63.1,0.99,1549,B005,PASS,
2026-05-05T11:00:00,M03,S3,79.7,0.73,1599,B005,PASS,
2026-05-05T11:30:00,M03,S3,87.1,0.75,1996,B005,FAIL,CALIBRATION
2026-05-05T12:00:00,M03,S3,72.4,0.83,1826,B005,PASS,
2026-05-05T12:30:00,M03,S3,67.2,0.75,1375,B005,PASS,
2026-05-05T13:00:00,M03,S3,76.5,0.94,1360,B005,PASS,
2026-05-05T13:30:00,M03,S3,88.8,0.2,1034,B005,PASS,
2026-05-05T14:00:00,M03,S3,60.5,0.34,1890,B005,FAIL,TOOLING
2026-05-05T14:30:00,M03,S3,66.4,0.51,1771,B005,PASS,
2026-05-05T15:00:00,M03,S3,84.7,1.12,1511,B005,FAIL,SENSOR
2026-05-05T15:30:00,M03,S3,87.8,0.35,1037,B005,PASS,
2026-05-05T16:00:00,M03,S3,64.2,0.57,1582,B005,PASS,
2026-05-05T16:30:00,M03,S3,84.3,0.29,1399,B005,PASS,
2026-05-05T17:00:00,M03,S3,82.0,0.92,1792,B005,FAIL,UNKNOWN
2026-05-05T17:30:00,M03,S3,81.1,1.02,1095,B005,PASS,
2026-05-05T18:00:00,M03,S3,61.1,1.01,1381,B005,PASS,
2026-05-05T18:30:00,M03,S3,87.7,0.53,1879,B005,FAIL,MATERIAL
2026-05-05T19:00:00,M03,S3,72.5,1.07,1869,B005,FAIL,TOOLING
2026-05-05T19:30:00,M03,S3,82.4,1.05,1928,B005,FAIL,UNKNOWN
2026-05-05T20:00:00,M03,S3,83.3,0.58,1304,B005,FAIL,SENSOR
2026-05-05T20:30:00,M03,S3,76.9,0.53,1697,B005,FAIL,UNKNOWN
2026-05-05T21:00:00,M03,S3,81.9,0.59,1445,B005,PASS,
2026-05-05T21:30:00,M03,S3,75.1,0.42,1289,B005,PASS,
2026-05-05T22:00:00,M03,S3,71.8,0.33,1082,B005,PASS,
2026-05-05T22:30:00,M03,S3,77.1,0.25,1399,B005,PASS,
2026-05-05T23:00:00,M03,S3,62.6,0.7,1773,B005,FAIL,TOOLING
2026-05-05T23:30:00,M03,S3,74.4,0.4,1395,B005,PASS,
2026-05-05T00:00:00,M04,S4,77.1,0.76,1997,B005,PASS,
2026-05-05T00:30:00,M04,S4,67.3,0.47,1430,B005,PASS,
2026-05-05T01:00:00,M04,S4,77.3,0.31,1413,B005,PASS,
2026-05-05T01:30:00,M04,S4,65.7,0.54,1655,B005,PASS,
2026-05-05T02:00:00,M04,S4,65.1,0.55,1821,B005,PASS,
2026-05-05T02:30:00,M04,S4,78.7,0.64,1924,B005,PASS,
2026-05-05T03:00:00,M04,S4,80.6,0.36,1728,B005,FAIL,UNKNOWN
2026-05-05T03:30:00,M04,S4,61.6,1.15,1926,B005,FAIL,CALIBRATION
2026-05-05T04:00:00,M04,S4,60.4,0.89,1111,B005,PASS,
2026-05-05T04:30:00,M04,S4,60.7,0.41,1538,B005,PASS,
2026-05-05T05:00:00,M04,S4,75.7,0.46,1483,B005,PASS,
2026-05-05T05:30:00,M04,S4,64.2,0.9,1018,B005,PASS,
2026-05-05T06:00:00,M04,S4,79.9,0.24,1170,B005,PASS,
2026-05-05T06:30:00,M04,S4,68.5,0.99,1617,B005,FAIL,UNKNOWN
2026-05-05T07:00:00,M04,S4,88.4,0.27,1660,B005,FAIL,UNKNOWN
2026-05-05T07:30:00,M04,S4,85.6,0.86,1864,B005,FAIL,ALIGNMENT
2026-05-05T08:00:00,M04,S4,68.8,1.08,1386,B005,PASS,
2026-05-05T08:30:00,M04,S4,75.3,0.91,1903,B005,PASS,
2026-05-05T09:00:00,M04,S4,77.9,0.29,1198,B005,PASS,
2026-05-05T09:30:00,M04,S4,89.0,0.76,1712,B005,FAIL,ALIGNMENT
2026-05-05T10:00:00,M04,S4,67.4,0.73,1333,B005,PASS,
2026-05-05T10:30:00,M04,S4,71.8,0.36,1346,B005,PASS,
2026-05-05T11:00:00,M04,S4,70.6,0.83,1236,B005,PASS,
2026-05-05T11:30:00,M04,S4,75.0,1.01,1625,B005,FAIL,MATERIAL
2026-05-05T12:00:00,M04,S4,86.7,1.01,1029,B005,FAIL,SENSOR
2026-05-05T12:30:00,M04,S4,88.5,0.43,1341,B005,PASS,
2026-05-05T13:00:00,M04,S4,64.1,0.93,1520,B005,PASS,
2026-05-05T13:30:00,M04,S4,86.2,0.89,1417,B005,PASS,
2026-05-05T14:00:00,M04,S4,72.8,0.51,1605,B005,PASS,
2026-05-05T14:30:00,M04,S4,64.0,0.85,1581,B005,PASS,
2026-05-05T15:00:00,M04,S4,66.1,0.34,1688,B005,PASS,
2026-05-05T15:30:00,M04,S4,87.3,0.63,1909,B005,FAIL,TOOLING
2026-05-05T16:00:00,M04,S4,79.7,0.76,1158,B005,PASS,
2026-05-05T16:30:00,M04,S4,62.0,0.73,1719,B005,FAIL,TOOLING
2026-05-05T17:00:00,M04,S4,81.8,0.97,1880,B005,PASS,
2026-05-05T17:30:00,M04,S4,72.3,0.64,1933,B005,PASS,
2026-05-05T18:00:00,M04,S4,88.0,0.47,1779,B005,FAIL,ALIGNMENT
2026-05-05T18:30:00,M04,S4,63.9,0.23,1985,B005,PASS,
2026-05-05T19:00:00,M04,S4,78.2,0.81,1596,B005,PASS,
2026-05-05T19:30:00,M04,S4,60.8,0.28,1779,B005,FAIL,SENSOR
2026-05-05T20:00:00,M04,S4,74.1,0.85,1183,B005,PASS,
2026-05-05T20:30:00,M04,S4,74.2,0.36,1226,B005,PASS,
2026-05-05T21:00:00,M04,S4,72.3,1.17,1925,B005,FAIL,MATERIAL
2026-05-05T21:30:00,M04,S4,66.7,0.87,1202,B005,PASS,
2026-05-05T22:00:00,M04,S4,65.3,1.15,1439,B005,PASS,
2026-05-05T22:30:00,M04,S4,80.6,1.07,1887,B005,FAIL,MATERIAL
2026-05-05T23:00:00,M04,S4,72.1,0.24,1735,B005,PASS,
2026-05-05T23:30:00,M04,S4,69.4,0.81,1742,B005,PASS,
2026-05-05T00:00:00,M05,S5,75.8,1.08,1786,B005,FAIL,SENSOR
2026-05-05T00:30:00,M05,S5,63.3,0.66,1877,B005,PASS,
2026-05-05T01:00:00,M05,S5,67.4,0.74,1983,B005,FAIL,MATERIAL
2026-05-05T01:30:00,M05,S5,75.5,0.83,1049,B005,PASS,
2026-05-05T02:00:00,M05,S5,71.9,0.5,1827,B005,PASS,
2026-05-05T02:30:00,M05,S5,72.7,0.81,1054,B005,PASS,
2026-05-05T03:00:00,M05,S5,64.3,1.03,1451,B005,PASS,
2026-05-05T03:30:00,M05,S5,63.4,0.98,1937,B005,PASS,
2026-05-05T04:00:00,M05,S5,64.1,0.61,1450,B005,FAIL,SENSOR
2026-05-05T04:30:00,M05,S5,86.9,1.1,1882,B005,FAIL,ALIGNMENT
2026-05-05T05:00:00,M05,S5,67.5,0.89,1907,B005,PASS,
2026-05-05T05:30:00,M05,S5,81.6,0.32,1114,B005,PASS,
2026-05-05T06:00:00,M05,S5,70.9,0.72,1384,B005,PASS,
2026-05-05T06:30:00,M05,S5,83.7,0.71,1949,B005,PASS,
2026-05-05T07:00:00,M05,S5,71.4,0.97,1912,B005,PASS,
2026-05-05T07:30:00,M05,S5,79.8,0.35,1868,B005,FAIL,UNKNOWN
2026-05-05T08:00:00,M05,S5,61.5,0.51,1730,B005,PASS,
2026-05-05T08:30:00,M05,S5,68.7,0.38,1898,B005,PASS,
2026-05-05T09:00:00,M05,S5,60.1,0.97,1012,B005,PASS,
2026-05-05T09:30:00,M05,S5,75.0,1.01,1607,B005,FAIL,MATERIAL
2026-05-05T10:00:00,M05,S5,67.1,0.79,1475,B005,PASS,
2026-05-05T10:30:00,M05,S5,62.4,0.8,1244,B005,PASS,
2026-05-05T11:00:00,M05,S5,78.6,0.76,1825,B005,FAIL,TOOLING
2026-05-05T11:30:00,M05,S5,61.7,0.55,1145,B005,PASS,
2026-05-05T12:00:00,M05,S5,61.0,0.78,1603,B005,PASS,
2026-05-05T12:30:00,M05,S5,62.6,0.31,1993,B005,FAIL,CALIBRATION
2026-05-05T13:00:00,M05,S5,78.3,0.89,1594,B005,PASS,
2026-05-05T13:30:00,M05,S5,65.3,0.66,1578,B005,PASS,
2026-05-05T14:00:00,M05,S5,62.8,0.5,1368,B005,PASS,
2026-05-05T14:30:00,M05,S5,71.4,0.27,1427,B005,PASS,
2026-05-05T15:00:00,M05,S5,68.8,0.33,1694,B005,PASS,
2026-05-05T15:30:00,M05,S5,75.8,0.72,1695,B005,PASS,
2026-05-05T16:00:00,M05,S5,63.3,0.93,1628,B005,PASS,
2026-05-05T16:30:00,M05,S5,74.5,0.89,1933,B005,PASS,
2026-05-05T17:00:00,M05,S5,68.6,0.81,1316,B005,PASS,
2026-05-05T17:30:00,M05,S5,89.9,0.55,1129,B005,PASS,
2026-05-05T18:00:00,M05,S5,75.6,0.83,1492,B005,FAIL,SENSOR
2026-05-05T18:30:00,M05,S5,67.0,0.49,1193,B005,PASS,
2026-05-05T19:00:00,M05,S5,63.5,0.66,1796,B005,PASS,
2026-05-05T19:30:00,M05,S5,66.2,0.82,1414,B005,FAIL,CALIBRATION
2026-05-05T20:00:00,M05,S5,76.8,0.84,1011,B005,PASS,
2026-05-05T20:30:00,M05,S5,68.4,0.99,1307,B005,PASS,
2026-05-05T21:00:00,M05,S5,69.7,0.21,1685,B005,PASS,
2026-05-05T21:30:00,M05,S5,81.7,0.82,1029,B005,FAIL,CALIBRATION
2026-05-05T22:00:00,M05,S5,85.0,1.12,1479,B005,FAIL,MATERIAL
2026-05-05T22:30:00,M05,S5,83.9,0.85,1481,B005,PASS,
2026-05-05T23:00:00,M05,S5,86.8,0.74,1335,B005,PASS,
2026-05-05T23:30:00,M05,S5,72.4,0.94,1835,B005,PASS,
